A1_Rep1	A1_Rep2	A1_Rep3	A2-3_Rep1	A2-3_Rep2	A2-3_Rep3	Cu_Rep1	Cu_Rep2	Cu_Rep3	LFC-Fe_Rep1	LFC-Fe_Rep2	LFC-Fe_Rep3	Fe_Rep1	Fe_Rep2	Fe_Rep3	P1_Rep1	P1_Rep2	P1_Rep3	P2-4_Rep1	P2-4_Rep2	P2-4_Rep3
FBgn0030723	5.04987373098735	5.26138212213811	5.37852311453824	4.64383539498032	5.13342445701288	5.40607505323104	5.05331612262032	4.64383539498032	5.14166867751068	5.47538130493019	5.62687226701814	5.47028208851506	4.64383539498032	5.45554306765712	5.35369805527795	5.6056625607949	5.40472572920356	5.09333084980244	6.12039186809372	5.45417842321517	5.5381924099294
FBgn0030724	10.7549196059974	10.8686316841967	11.0486340891507	11.0508368070505	10.6150711593618	10.7919908865293	10.3285572435651	10.2079029330891	9.89715182116942	10.2993995993647	10.1486518637752	10.1029508134098	10.7634865183092	10.8521257544272	10.4741025919949	10.5120214902413	10.7747320085983	10.2409148211049	10.8326328665367	10.9123062968841	10.6522923359986
FBgn0030725	5.44813845350596	5.75246459170572	5.01414408563587	4.64383539498032	4.64383539498032	4.93480414669316	5.8161804893016	5.17982733909779	5.76198573059938	4.64383539498032	5.02153850597373	4.64383539498032	4.64383539498032	4.64383539498032	4.96385126869691	5.16469458951468	5.06395325122439	4.84550569840453	4.64383539498032	4.64383539498032	4.90580797003454
FBgn0030731	11.9552000566141	11.8050892876854	12.1346128196369	13.0662470010336	12.7172575290707	12.9675268392929	11.6288608693875	11.5141298718139	11.5725804810673	12.6354394932763	12.5088275555457	11.9646182079679	12.7425028309752	12.6705184854122	12.5681791645308	13.4352746286285	13.7538611771269	13.1470718997881	14.2893345434338	14.2517969718488	14.0309782805704
FBgn0030733	11.3842518373175	11.3639774845762	11.7051550448866	12.2227582716168	11.5140186069979	11.7750854313956	11.7633487976408	11.7395011151832	11.8033907816996	11.4646885817657	11.5705533968808	11.0475368991081	11.4249950782631	11.5456053308734	11.4788256949968	11.9584477444425	11.8443762741527	11.2710512382963	11.9414897901025	11.9459107027796	11.2615761665269
FBgn0030734	11.2287578028652	11.2747066291702	11.5368348964883	11.1179852248596	11.0031421923088	11.1837163809357	10.9198301987122	10.8236618138422	11.0964338181073	10.8818853224777	10.8265915767259	10.9396743845759	11.7681992209571	11.3763170659616	11.2162397105389	10.7968941888678	11.0468871116552	10.7159054942277	11.0639006119137	11.0274786279634	10.7648828059057
FBgn0030735	10.462517114659	10.1908159792652	10.2154044813063	10.2013643842397	10.4479550440831	10.5255044986191	10.4898585294663	10.4789269025681	10.5559982742399	10.7057229264802	10.5058831570755	10.3474758816061	10.1710201920797	10.515524299697	10.67279431049	10.6080421181066	10.9057574456603	10.714225336196	11.0106192190227	10.7271289564577	10.969671404722
FBgn0030738	9.03677811890845	9.19314534584382	9.12662856861717	9.20097277078547	8.8498972211252	9.25788611845947	8.98580243238833	8.96296745534714	9.02045011479445	9.23412937394594	9.11771898889235	9.35611338141583	9.44565313846992	9.32062219475641	9.36727348252441	9.38980359050746	9.19006556732544	9.50545545081607	9.041418771431	9.11730682692663	9.3238685777986
FBgn0030739	8.53620253297135	9.5801366295265	8.37928067636566	9.66319225771046	9.43357207213132	8.42661827767169	8.14039868160819	8.6090687479175	8.38258869553689	8.28851134549891	8.85789224280676	8.34062219964903	8.20661617463943	8.50373200414664	8.42101702528743	8.24032494973103	8.57522745612158	8.28869197356457	8.72082043349934	8.76323200710271	8.17593400467545
FBgn0030740	7.98209531150626	9.07345483479059	8.32034982483188	8.1133990457253	8.03739344201248	7.96303364534817	9.06566733579005	8.6090687479175	8.66347601254785	9.15408332741931	8.39945101552202	9.36691477841461	8.0657157533158	8.63981219352178	8.12269161727394	9.17398004094012	8.43621380893019	9.11966843157858	8.00126777475662	8.31254301650144	8.67547465356812
FBgn0030742	4.64383539498032	5.00218250250323	4.64383539498032	4.64383539498032	4.9908535619109	5.22286550554549	5.56500467827484	5.69836242116784	4.99672541286236	5.38959994329996	5.29438073969028	5.06127432228019	4.64383539498032	5.11656315941391	5.38761427478041	5.33012635645672	5.32594058539841	5.09333084980244	5.19259239667857	5.11575480711855	4.64383539498032
FBgn0030743	8.92852919650594	8.87762263747778	9.02457883741792	9.21420721531235	8.65490724252955	9.1002203759656	9.55829894322186	9.40131940259687	9.63721113950731	9.06009343983862	9.01068560870731	9.16064523134665	8.28685774424828	9.14647799104283	9.17688167308798	9.24435480011406	9.12338564667258	9.07446023043583	9.17559591863519	9.33827619603727	9.09397697714662
FBgn0030744	8.13441138634972	8.52835617006222	8.54274456650007	8.33256770027742	8.21860774858219	8.18844265190407	8.47747052162791	8.38522901238553	8.16407834381497	8.52204766699811	8.39945101552202	8.81302983501227	7.5152014510725	8.53792951010148	8.39464176084966	8.42554135169935	8.4627817470734	8.27039977967434	8.53604192115606	8.38852999784564	8.47127936349222
FBgn0030745	9.26934012496502	8.7001792199415	9.11803688103413	8.40388161251277	9.00933735344421	8.54223473965535	7.84910225188346	7.91719098235874	7.85452919742359	8.62590267661289	8.79752346350632	8.47270844025189	9.3880197264881	9.57670709120103	9.50501795212698	8.56446404966268	9.27053743309396	8.81168137670006	8.43538751437668	8.60495045621032	8.7187289183325
FBgn0030746	6.9863843753643	6.211882853902	6.95968549315263	9.20097277078547	9.56132483762076	9.50917019361956	6.74739987389039	6.80603361737268	6.48585294485776	7.9698567621217	8.0199204460868	6.96686721364298	7.05983733504771	6.41748234761776	6.79530647290209	9.66793384108854	10.2325175568168	9.39430974985567	11.0653803026942	10.8594856472393	10.7846262368886
FBgn0030747	12.8801446305694	12.4123673636176	12.7418874354309	13.2039539326463	13.4622591071505	12.8778665856623	13.3388889954053	13.5884784895008	13.1875716409491	13.1243265769652	13.1160966300581	12.305654058042	13.0349167960882	12.6977098005345	12.9799240082678	12.63699681999	12.7942479247983	12.7343893093823	13.5644405571034	13.4332621129339	13.4358776211016
FBgn0030748	10.2732489014954	10.2003568504429	10.5318466359078	10.6074208459142	10.4021889531875	10.46740786332	11.5489100864636	11.7705837674124	12.1369764973609	11.1085761669792	11.1997238725519	10.9141600697485	11.2973218792418	11.2594036226333	11.6906858376701	10.5873357985838	10.7099949051732	10.7284446670584	11.2309970660209	11.1940868154359	11.2020722874832
FBgn0030749	9.99738093659476	9.57427433397788	9.93923594720204	9.74746105723144	9.8060239346336	9.86091453985926	9.6782279963631	9.92484018882209	9.96168699933577	9.5227600460549	9.50462469259248	9.49198630910998	9.28002911956	9.55399129261085	9.52936369271546	9.1257838435992	9.25547257986207	9.00730440612334	9.45421888840628	9.74491136462521	8.9418687962475
FBgn0030752	11.6471305845037	11.106350088506	11.5757123663465	11.7355942097915	11.6184160587231	11.5332844264103	11.8617346283045	11.8541219391614	11.6752934496638	11.8408410047751	11.7921524143677	11.2146722090789	11.6422467359896	11.5898841898064	11.8970327980408	11.6415329988605	11.590401311334	11.7340394156517	12.2406859431231	12.3107990633388	12.2632687582706
FBgn0030753	9.98039006453745	10.1381746876552	10.1411434224333	10.6869798809108	9.95298154444675	10.2858754753854	10.5307809625765	10.1617350489207	10.2674192530378	10.6159370924738	10.2904508398583	10.2903249031847	10.1445145698306	10.2261431776972	10.5245868313293	10.3124530731625	10.2620939262649	10.5739699209129	10.4859036196183	10.4418146784594	10.6078874332528
FBgn0030756	10.726341016781	11.0494368725667	11.2592367203139	10.9305815300448	10.7660200450636	10.9190889762419	9.21615632515591	9.190178615299	9.2572477063786	11.8448651083977	11.5860027771413	10.8112888455723	11.7445789668452	11.6135207552649	12.4715602687686	12.1441964792884	12.3771356127387	12.6816410276586	11.3567619727047	11.8309052440322	11.9302080590286
FBgn0030757	6.10487144796204	6.53731155991846	5.89095287614542	5.99184199796623	5.94638007530569	5.67277065518949	5.98250341925033	6.31026501335196	6.45933081799063	6.28221447137452	5.86347101899982	7.08008907429907	5.92306797990737	6.4274385694792	6.07173262825325	6.37163522905409	6.40258057570163	6.74542693628883	5.79695526417469	6.06008677940019	6.25836490748598
FBgn0030759	8.71860891471172	8.42751020659271	8.51676669020353	8.29969039724863	8.29452436655533	8.47731799885046	8.33901244974963	8.25860131036776	7.95514483136082	8.05647547785931	8.34666139120136	8.03282033142454	8.31581962360184	7.93431013566286	7.95165494058878	8.00883244800494	8.06761889387594	7.83793173627685	8.2170598980298	8.23227446690816	8.14655071683882
FBgn0030761	10.0847630351491	10.2079443364762	10.1155144278937	9.80393785902354	10.1724696160762	9.84338222645369	9.92040871001293	10.0911266240399	9.92755400792758	9.62624185023807	9.79810816460762	9.32162827467157	9.87141436807757	9.87205546752821	9.85911364131608	9.815114007799	9.92326098116619	9.66716236074674	10.351641471866	10.3602060487264	10.4264950334001
FBgn0030764	7.92346566675381	7.21043855061894	5.78786094220322	7.477619099391	6.65048142250577	6.45572726084047	6.154469428513	6.99678210929294	6.94357232045026	7.21176293103747	6.42286921298134	6.53005506404476	8.09949444224308	6.49495207902243	6.17440171851189	6.57478462341276	6.50457628839525	5.67077964831186	6.28256280071106	6.12595677358469	6.16770700028576
FBgn0030766	6.63711757624264	7.39893392110839	7.0373878038638	6.95860439682059	6.77748368193032	7.38968694892875	8.08933808264961	7.93116055368912	7.89195180825382	7.27852413849111	7.32037458136199	7.28818352349776	6.54956764281254	7.28490897014666	7.2787488585996	7.89745974163247	7.42298600892449	7.41885253645682	7.24841944659388	7.29154431794848	7.4543697602164
FBgn0030768	8.4561859625659	8.7789302323303	8.62405455801992	8.13223089288626	8.38563940775421	8.10468672652932	8.5403930817927	8.6004094322497	8.59192044253469	8.4671468826754	8.55369124840053	8.77175180570554	8.34420459889161	8.58977763880424	8.63874954031352	8.7723953875492	8.64641929153561	8.60160079732374	8.77263140892026	8.82482654035285	8.55010944082198
FBgn0030769	8.94031592208343	7.9960239906993	8.05670153464274	7.93160745789905	7.82018395163107	7.30642071536294	7.17195448942894	7.18758642175071	7.37274090391923	6.35077417945329	6.54341897935999	6.63227597938721	6.77231054294234	6.56785238796788	6.51294317275839	7.24107129312641	6.88269165254751	6.78651064215155	6.98962781738745	6.30323881553273	6.65586514801976
FBgn0030773	6.9863843753643	6.72959733252481	7.11083510254658	7.53597871193053	6.62803488453535	6.98520729380005	7.08560860175531	6.46430915839593	6.04655863565139	7.64791930249771	6.89291296928524	6.55350043108217	6.36209849819842	6.31311971616615	6.82041248674581	6.95441023078581	7.02097570379145	6.9745797140999	7.87054341284895	7.60909411636758	7.5417836870161
FBgn0030774	12.4658680838049	12.2105544961744	12.6128030621173	12.7908117058354	12.2425951901339	12.295229405134	11.9035660992567	11.7478229868535	11.8271626131299	13.1432386333487	13.2103968193354	12.3016442392924	14.0927402816998	12.7767831217669	13.1854595537216	13.1531632930367	13.0176924941406	12.9162487690149	14.1028501014146	14.0557691047314	13.9214159995691
FBgn0030775	13.2067944951301	12.8249284523173	13.1749416479618	13.3975769296118	13.1560516519855	13.4159965493778	9.92402883710941	9.98740011330712	10.2425623573198	13.4217018656354	13.691887538247	12.5659882229174	13.4522267796315	12.6792422328516	12.9062815468637	13.8870433993145	13.9609992441678	13.6290718474444	15.0444341302943	14.9854316352765	14.8246490732958
FBgn0030776	12.6654242023096	12.3059601358082	12.4464052044628	12.990849741996	12.5688228060315	12.9301045949918	9.6273076109532	8.63473666948224	8.98442215009583	13.8528011994102	13.916721289679	13.0362479801811	12.8198834399945	13.0087518222247	13.2898534633588	13.7080972992407	13.8128406839975	13.6269530232775	14.4311134495793	14.5946953723513	14.5546397050551
FBgn0030777	14.14669787971	13.8284433140604	14.3790029818599	13.894357072242	13.6409650645085	14.346120883941	13.9823306446234	14.0178587091833	13.6854025720865	14.9620179396301	14.8510243622683	15.494347505135	14.4738290289509	15.0332089776827	15.5489348322165	11.6614771745531	11.4565114326301	12.1278597738532	9.65905734641681	9.24708821348772	9.7567559186465
FBgn0030778	8.23399800396493	5.85270290789573	6.14991262914535	5.49804561373619	9.6837710880551	5.50536354433027	5.09210086369836	7.13928184888803	5.68256475610404	5.47538130493019	8.60589345792759	5.32163972937728	5.98146284937566	5.34133203141486	5.5631168458994	5.49967670295695	5.62824474617954	5.65233423057051	5.93034639498743	7.13879568076196	5.67131302994284
FBgn0030786	8.53620253297135	8.70556611761446	9.21386977984649	8.96553537424202	8.8498972211252	9.1555824202092	8.62615986029017	8.76048551280036	8.72906294200212	8.58783518897817	8.78060834196511	8.68791686052887	9.37894450322023	8.87674363863574	8.83749052588138	8.85192685568595	8.82740513407982	8.88389734721963	8.80852508667878	9.10555010291908	8.77717145025235
FBgn0030787	9.08533851454377	7.98715036390435	7.78833510586878	6.91424442632197	11.6144088072471	7.3533001010929	7.13807407387243	8.09505030694042	7.35250803151978	7.51721994528311	10.2824848890581	8.48980928824399	7.7897841994869	7.1269639176235	7.12292330076671	7.5762313689287	7.26101683728712	8.03844915513586	7.34489890172355	8.98236637474924	7.5417836870161
FBgn0030788	8.99219024974488	9.26409844629709	9.19357325626298	9.45242440575305	9.53043390836263	9.36237885471806	9.55907554014854	9.27404967715274	9.2339860774537	9.54933619226158	9.3942718292308	9.51158247161209	9.98633863769131	9.9017879669713	9.96102437685367	9.62188572280497	9.83039057451137	9.60862996044983	9.61793506234759	9.65431354376168	9.51061539865001
FBgn0030789	7.12098246114524	7.2258957406484	7.14611236022605	7.00153303326445	6.35014015259441	7.07859108503721	7.20501044078688	7.08919089857074	7.28283085261839	7.46129788821617	7.30433553917587	7.81811939707257	6.51428779757256	7.30025206975243	7.1360682321236	7.63210590051405	7.16118393534213	7.65475663993473	7.31121545187511	7.13879568076196	7.3904513543827
FBgn0030790	9.53303412631277	9.81199260627744	9.50810393292354	9.54953979693177	9.46955335617122	9.71779418701298	9.69174409104734	9.61998055915475	9.74864508641911	9.86968296113796	9.57157728247984	10.0871889856154	9.13117853103955	9.71528804726576	9.9430233002575	9.797852214389	9.74555431901576	10.0348600531137	9.51907599872974	9.48695538657586	9.93921846749192
FBgn0030791	10.6261623786153	10.3363733911747	10.7136128134022	10.5196708327864	10.631029506735	10.5532080282205	10.5624705554571	10.4322958883939	10.4919135351991	10.7593043124342	10.6659803801929	10.3721667657767	10.9797675369633	10.8052856367162	10.7394679672361	10.7172518655936	10.8650440200292	10.6177668705818	10.8949895821138	11.0174941469689	10.643370932473
FBgn0030792	9.50557046603307	9.30363102980599	9.64285751577828	9.14217221178622	9.40598308139269	9.16332000783086	9.50770449972366	9.28487175163194	9.29231579104629	9.08303605372455	9.17916904739638	9.06338324594009	8.80469436893152	9.00731956422834	9.12506541882875	8.93460097933458	8.83644456524823	8.81953907942028	9.2312364619541	9.40881068494123	9.0917884866662
FBgn0030793	7.57164025205155	7.54049213158779	7.38507056299023	7.41669555757538	7.58559759984398	7.57432383331862	7.28044878846751	7.6641137139477	7.46968320633016	7.41782408240455	7.70736373689058	7.70944422365855	7.88356240609628	7.35996562714314	7.63498783380306	7.43641345025242	7.47104224195623	7.68988943153325	7.58275487035782	7.58866959676271	7.49539948338158
FBgn0030794	6.91363995541102	7.62360513990132	6.69469496607105	6.69370215300876	6.35014015259441	6.76184752559891	6.8993768121091	6.75778317289855	6.53724935655676	6.74628206118875	6.6533447434432	7.34041640722185	6.80120137831435	6.71793379859378	6.51294317275839	6.81777596162667	6.66512825583138	7.24856889531869	6.12039186809372	6.2848298135372	6.72932281911217
FBgn0030795	7.30069893058687	6.10484827166568	5.98445294940723	5.30929629807243	8.95531325132779	6.21395092557892	5.99341367566649	6.44346587389843	5.94627110225907	5.55232478660306	7.81198269802572	5.77454503079822	5.86113780069818	5.55429559446334	5.31793528009495	5.63816434212211	5.95365107617967	5.2769985677403	5.90931233014958	6.32136498780232	5.42138823637906
FBgn0030796	6.72643629575092	6.48427279845458	6.25967437447548	6.74604223968337	7.14472294202388	7.16591815858646	7.98601390616506	7.91015403417728	7.89195180825382	7.75593533569031	8.1491990019276	7.98515781199974	6.82946624995052	7.7592301428204	7.6575756243387	6.43318887587173	7.02916022400903	6.90869125598678	6.32709721435328	7.73812737861361	7.0356341610828
FBgn0030797	8.16502677757109	5.94368268584616	4.64383539498032	6.77143831090726	4.64383539498032	4.64383539498032	6.60122969289702	6.01761260740516	5.62540700478766	6.98917278405199	6.39078266298213	7.198811874023	4.64383539498032	5.94259858718904	5.70706310055929	4.64383539498032	6.2616222255953	6.75926653342243	4.64383539498032	4.64383539498032	7.33103809227033
FBgn0030798	5.21619638995522	6.37078737368768	6.22424079813816	5.03029799647505	5.13342445701288	5.05463589806496	5.41419617481883	4.95447287331842	5.46247343047331	4.64383539498032	5.17648461906995	4.98506711166545	6.08940274675109	4.64383539498032	5.03537449420652	5.01313290402392	5.32594058539841	5.09333084980244	4.99214923522964	4.91710585087029	6.06913735440903
FBgn0030799	9.99173954405198	9.74313794672835	9.98005161183193	9.72915616661354	9.70152404614374	9.63311772209946	9.30221193543019	9.31685776072817	9.12924202773301	9.29038368633723	9.35678946418868	9.04041649303065	9.72520729608264	9.21921142712622	9.25199562354387	9.14903594864159	9.41911474211831	9.07839144909322	9.31002397758091	9.29340483791073	8.82543571197826
FBgn0030800	8.89863175397912	8.50998178304899	8.8171574534376	8.5782821196591	8.57986473415518	8.74871990891572	8.38725932769172	8.14970048558112	8.38258869553689	8.36567885695132	8.45748354328933	8.51229662931961	8.19626015711429	8.33639125318349	8.32648784789321	8.41157779784653	8.35656156811409	8.32680008784905	8.50424664496704	8.50442906700816	8.4336421405893
FBgn0030801	7.55617199512712	7.3576736255826	7.30995588482936	7.477619099391	7.20456483336263	7.07859108503721	7.11646041179362	7.07637230357894	7.20185622180206	7.12342905490335	7.28810681376894	7.75773045966598	7.73324957347415	7.32544871301602	7.03421114172643	7.05996884395624	7.16856281756605	7.393326720345	7.53717584501809	7.22178847795311	7.28473052399482
FBgn0030802	9.10116724701274	9.2929567422003	9.58486441938113	9.17413263495157	9.09637272129112	9.26269507083758	9.37372611518262	9.29025240078149	9.00994716959014	9.07847675103038	9.19625420859342	9.32321384692491	9.3560027727894	9.0537463910217	8.91542573795594	9.21461501851656	9.0300305719906	8.9526516663844	9.16641643615166	9.10082034402697	8.78803813837444
FBgn0030803	7.83706600160329	8.50998178304899	8.14446274013927	7.80778347740831	7.97986265301049	7.71618923747624	7.5078242542984	7.70551356080087	7.70460428408984	7.69695682666562	7.93011530583147	8.91341722980017	7.58105165775214	7.83397459961908	7.62125787182804	8.59564200099597	7.7819695907195	8.46579117236675	7.60499741557429	7.63587021187943	7.6544155067142
FBgn0030805	5.34258797651697	7.65776406458462	5.37852311453824	5.6489291557913	5.48398157064911	5.50536354433027	5.99341367566649	5.98672592922368	5.76198573059938	6.94820538198498	5.91450580052945	7.59163122136477	5.23079548670813	5.72201030867474	5.63809704400839	7.39373113498431	5.97325091555421	7.8285327007103	5.48704702668927	5.57560857333176	7.50212134369953
FBgn0030806	6.54104348503446	6.6370878798879	6.81169389497984	6.89149477443807	6.48424758389997	6.49169879479955	6.68246939426923	6.75778317289855	6.79801042966512	7.04836057472637	6.72997405367608	7.17732862323024	6.71252394301107	6.58543238948179	6.40269273684113	7.05070900503921	6.51675159091571	6.59815789319255	6.67909869496629	6.65040566409718	6.75290601773251
FBgn0030808	11.1524730021871	10.6297497310038	10.7556872046108	11.2606548190692	11.1469478712529	11.0677883237923	11.638619007854	10.9469983388351	10.9783013858035	11.7421721549405	11.0807795756616	10.7513876781825	11.2730660963234	11.0158300965723	11.3722761030231	10.8512955555055	10.9046865382371	11.1056574073277	11.2092991624654	11.079992169148	11.2196826037419
FBgn0030809	10.7582448600375	11.5014841917462	10.5334600625598	11.6482504855436	11.3356519703347	11.298049272102	11.0824615912675	10.9393240807707	11.3413743553589	11.3237821233991	10.9359860871502	10.7543251958341	10.8397924571421	11.1750525220433	11.6700536303844	11.0043317125427	11.3949300778823	11.8315916829074	10.8057351749299	10.7031896765377	11.6678496116098
FBgn0030812	10.5610122267027	10.311938742109	10.0471163112347	10.0125311632494	10.2364677441752	10.3504651505182	10.2523953093937	10.1763219996047	10.2656579053845	10.2836687522561	10.1064039892042	10.1267285664679	10.3625651430318	10.2564977557386	10.2273190180524	10.2601067416094	10.2828544319569	10.4263053538886	10.0555301373531	9.7433966555573	10.0525431288181
FBgn0030813	6.43695103843749	7.74497883345983	6.78912268693729	6.93660972332452	6.37817573302308	6.30013638843343	7.01231673409145	6.86771446556559	6.44585187617206	7.22876164542008	6.77864127467519	8.72204174113097	6.85713397747553	6.50430170067513	6.31908756243113	7.32712470937297	7.28149187904972	7.92862868433058	6.43832644643774	6.2848298135372	7.32342780571751
FBgn0030816	10.8120326653976	9.985398087876	10.1155144278937	8.72755932158683	9.9677237119628	10.3970765303539	6.12601242050522	6.37870753223245	6.66860743676679	7.02892040253779	8.29184179480652	8.68297482221768	6.93681265482539	6.9281531709082	7.59338625805115	7.63817840675743	8.35656156811409	8.84593771184922	7.72138089195519	7.5038391881925	8.45770758994916
FBgn0030817	11.7128627148031	11.1304980609139	11.4768997479041	9.76253940075916	10.52541988097	10.3728490838417	7.8362065195049	7.15152013859186	7.15557295922579	9.52610902255263	9.27072002634332	10.1339665714391	7.1725409631301	7.27975620017273	7.4449901347124	9.1321627312475	8.18961696297591	10.1230030434025	7.0405250559307	6.94479667092021	9.59639480466218
FBgn0030824	4.64383539498032	5.26138212213811	4.64383539498032	4.64383539498032	5.13342445701288	5.22286550554549	5.16076279862872	5.17982733909779	4.89367654401533	4.64383539498032	4.64383539498032	4.88540318615481	5.36029502462186	4.94361440217846	4.87035224850693	4.64383539498032	4.64383539498032	4.84550569840453	5.48704702668927	6.84201548468656	6.6931194449402
FBgn0030828	7.8242792975115	10.1060477567417	9.9097125126761	8.03546775590355	7.8663818228863	7.79220141872863	7.98834213697347	7.56847538238923	7.81608576844013	7.34218186888035	8.11344850209665	6.83381261732876	7.81722119714432	7.64503894762235	7.32507950924563	7.11422943276876	7.57891964008134	7.02616541506144	7.5714991457266	7.83343758169531	7.28473052399482
FBgn0030832	4.64383539498032	11.0930991430876	5.28178087058642	5.77731420398286	5.24204382362586	4.64383539498032	4.82745209621549	5.08230276795561	4.89367654401533	4.64383539498032	5.02153850597373	4.88540318615481	4.64383539498032	4.64383539498032	4.64383539498032	4.64383539498032	4.9872620603367	4.64383539498032	4.64383539498032	5.02972480483504	4.64383539498032
FBgn0030833	8.19499643213368	8.26879180499687	7.9534406568646	7.81950067289093	8.16073468376111	7.69472365721582	7.38456190975598	7.60401546717848	7.4882828779191	7.87758453715514	7.76644432107282	8.23624007498316	8.19626015711429	7.78458888494316	7.8062506910448	8.38680792575333	8.05987686959538	8.58323552858386	7.6853885858263	7.73195027197611	8.20064504243154
FBgn0030834	8.43963041302073	8.15485316793335	8.46334990585865	8.2660364041193	8.30790285808343	8.233473105158	8.65412921104894	8.66411216040189	8.45892820950031	7.92958911778439	8.45035717100664	8.50109719141466	8.33480560531311	7.93753486328416	8.37047985096386	8.47000218469828	8.04426479957497	8.4916421974024	8.35007244305251	7.98613577023216	8.50795030877328
FBgn0030836	6.36228613108926	6.48427279845458	6.97953898230649	7.40103603346156	6.73652404062689	7.1868981730891	9.8749960845457	8.77593584353377	9.81158856029264	5.85819327409704	5.69198975407922	5.86384673742786	4.64383539498032	6.25728680103481	6.56458801286501	4.90532361809259	6.45463911121808	5.55360800789551	5.24425640657061	5.36053006200017	5.91407013446269
FBgn0030837	6.10487144796204	10.8746015291455	11.0201513605561	11.911486607849	10.0824632674618	10.46740786332	16.9120328233818	16.2527428188573	17.0489492607124	11.9019872741587	11.4226104772883	12.3251426572438	10.8594767973706	12.351012980127	12.4840558000348	6.02470871412417	11.2922201246055	5.85237904315109	5.7226651775068	6.12595677358469	10.6982450854037
FBgn0030838	9.86786231205141	10.1341977675656	9.99886612638539	10.2167680529887	9.97190820377188	10.0726833051938	9.71770633173806	9.81909772748123	10.0906660405979	9.86175599364261	9.7027929170781	9.84183148439174	9.5941663224867	9.98052334491922	10.5879115477041	9.83086643359064	9.76576170387638	10.5539127163785	9.64459962486456	9.52272661453119	10.3807017510016
FBgn0030839	7.97056227184988	7.56474862180621	7.74384609498746	8.0152965319863	7.91989263593724	8.05530728368308	8.71827118566713	8.54280891774867	8.24909992521213	8.03767951579855	7.78939782690588	7.87165316259833	7.98361947364528	7.95036068614274	7.87315887612294	7.5506611130563	7.31495150619236	7.34081287010423	7.85677977752417	7.88988772879101	7.30807958211404
FBgn0030841	5.21619638995522	5.14932878691243	5.01414408563587	5.03029799647505	5.24204382362586	5.05463589806496	5.58196402202104	4.95447287331842	5.14166867751068	5.1740720594013	5.29438073969028	4.88540318615481	6.68155794345993	6.90108241444526	5.66169039446944	5.01313290402392	5.4754804196769	5.04619915176847	5.24425640657061	5.02972480483504	4.90580797003454
FBgn0030846	5.44813845350596	6.7948677165448	5.8407607332202	6.980241413465	6.02475619950972	5.50536354433027	5.24879232325362	5.60990510389863	5.07550188535299	5.1740720594013	5.55637138769088	5.5030821671276	5.7241115721878	5.24021722257152	5.23951800508542	5.49967670295695	5.91330210102054	5.57431214342417	5.79695526417469	5.53718528361235	5.46238066581308
FBgn0030847	10.5571989373653	10.2544821250858	10.5382895383855	10.7533546805257	10.3912978645822	10.5532080282205	10.315757152749	9.71300319110995	9.51642401291494	10.7378215045449	10.2583194592211	9.92138743810074	10.5213573333036	10.121250454428	10.4047938567809	10.3933279040022	10.667691272887	10.3628346976556	11.0121545655843	10.9554370899139	10.8750429618377
FBgn0030850	10.263919712321	10.0051324832161	10.2531078704726	10.2427973108299	10.4237273729619	10.3717381030276	10.5605344477198	10.2744952368454	10.3586454054622	10.3587850971712	10.1486518637752	10.4284309686065	9.89068472755803	10.3030311608961	10.272697418421	10.3817939518281	10.8971678376051	10.5697949255708	10.9695887632928	10.934364632198	11.2106527267927
FBgn0030851	7.70364469431854	7.74497883345983	7.67435118691753	7.59198844207804	7.40818486051422	7.41636084342196	7.51761805891234	7.72173701989948	7.84978075023099	7.47549111281973	7.90935942431141	8.21921624826785	7.1939989323758	7.61294657295445	7.6166510687127	7.74320654225291	7.7677200422345	7.64404247839658	7.53717584501809	7.74427742081388	7.592967771362
FBgn0030853	10.2163460154546	10.1637605860297	10.5334600625598	10.8368795321456	10.3501092533902	10.6788841948447	11.0516450507568	10.7387651751755	10.678857224985	10.183380513678	10.4624778693233	9.97880064462162	11.1730573099341	10.550343732986	10.4697099398366	10.6567040530595	10.506900778241	10.3915062168582	10.7938822082985	10.7908005387212	10.4011360806311
FBgn0030854	9.2505462156064	9.32474483355901	9.44429170036842	9.10000728807185	9.31989217465966	9.1938604130984	9.05358093890006	9.27133138489731	9.27313425842622	9.14102679246332	9.43440498539719	9.56346521003184	9.29940207552874	9.350900538395	9.3726672257097	9.26771150777363	9.41610815230685	9.30771805159337	9.33808237330224	9.21244087578368	9.01993594685888
FBgn0030855	8.13441138634972	8.25411696660813	8.25887659884741	7.79596789885526	8.70115112712728	8.04971300351814	8.06970648740237	8.14970048558112	8.43708106583069	7.90901660737289	8.18407178245455	8.72924963947788	8.52850435089031	7.73712368842659	8.09667501982788	8.45306528606423	7.99636895797	8.50732112589221	8.15120855609801	7.76256756771305	8.24089924504781
FBgn0030858	9.69461031506263	9.34210595530804	9.42004984535063	8.95505500984932	9.94874164320356	9.36908237042569	8.98116805177316	9.12540576833454	8.95186415026681	9.11009212882925	9.2626339618086	9.11741583916691	9.25544003663198	9.07858317849972	9.05797038547383	9.09345757893532	8.99818434047443	9.063924077529	9.10623711738024	9.10555010291908	9.10920377283673
